date,masi_close,atw_close,iam_close,lhm_close,mng_close,brent_close,gold_close,eur_mad,gpr_index,masi_log_return,masi_realized_vol_5,masi_rolling_mean_5,masi_realized_vol_20,masi_rolling_mean_20,masi_lag_1,masi_lag_2,masi_lag_5,atw_log_return,atw_realized_vol_5,atw_rolling_mean_5,atw_realized_vol_20,atw_rolling_mean_20,atw_lag_1,atw_lag_2,atw_lag_5,iam_log_return,iam_realized_vol_5,iam_rolling_mean_5,iam_realized_vol_20,iam_rolling_mean_20,iam_lag_1,iam_lag_2,iam_lag_5,lhm_log_return,lhm_realized_vol_5,lhm_rolling_mean_5,lhm_realized_vol_20,lhm_rolling_mean_20,lhm_lag_1,lhm_lag_2,lhm_lag_5,mng_log_return,mng_realized_vol_5,mng_rolling_mean_5,mng_realized_vol_20,mng_rolling_mean_20,mng_lag_1,mng_lag_2,mng_lag_5,brent_log_return,brent_realized_vol_5,brent_rolling_mean_5,brent_realized_vol_20,brent_rolling_mean_20,brent_lag_1,brent_lag_2,brent_lag_5,gold_log_return,gold_realized_vol_5,gold_rolling_mean_5,gold_realized_vol_20,gold_rolling_mean_20,gold_lag_1,gold_lag_2,gold_lag_5,eur_mad_log_return,eur_mad_realized_vol_5,eur_mad_rolling_mean_5,eur_mad_realized_vol_20,eur_mad_rolling_mean_20,eur_mad_lag_1,eur_mad_lag_2,eur_mad_lag_5,eur_mad_return,gpr_delta,gpr_index_log_return,gpr_index_realized_vol_5,gpr_index_realized_vol_20,gpr_index_rolling_mean_5,gpr_index_rolling_mean_20,gpr_index_lag_1,gpr_index_lag_2,gpr_index_lag_5,bam_policy_rate
8/27/2014,9489.21,324,104.5,1338.26,1242,102.72,1283.4,11.1471,143.0821075,0.006466075,0.002888566,9436.23,0.002740673,9390.0275,9428.05,9415.95,9393.36,0.01242252,0.009380891,319.1,0.00612554,313.4325,320,318.5,314,0.002395211,0.004933726,104.24,0.007018771,104.04,104.25,104.25,104.25,0.003990736,0.027890996,1333.994,0.017497783,1306.182,1332.93,1375.58,1320.49,0.001611604,0.024599515,1246.8,0.018215043,1250.2,1240,1239,1275,0.002144041,0.003409212,102.344,0.009865463,104.4125,102.5,102.65,101.6,-0.001401542,0.006419413,1284.88,0.007801705,1297.39,1285.2,1278.9,1299.3,0.000646117,0.001389911,11.14882,0.001922155,11.176645,11.1399,11.1439,11.1978,0.000646117,24.93840027,0.191516902,0.543385717,0.325350786,150.9112991,160.6698624,118.1437073,167.6001587,115.8608704,3
8/28/2014,9558.75,325,105.1,1368.47,1252,102.46,1290.4,11.1425,97.53470612,0.007301602,0.003757172,9464.27,0.003021648,9403.3205,9489.21,9428.05,9418.55,0.003081667,0.0087037,320.5,0.006052933,314.3525,324,320,318,0.005725206,0.005454342,104.36,0.006476517,104.2325,104.5,104.25,104.5,0.022323065,0.026290599,1348.212,0.018041526,1310.8025,1338.26,1332.93,1297.38,0.008019289,0.020795735,1249.6,0.01822776,1251.45,1242,1240,1238,-0.002534361,0.003912466,102.524,0.00965084,104.134,102.72,102.5,101.56,0.005439441,0.007348263,1283.62,0.007927691,1296.675,1283.4,1285.2,1296.7,-0.000412749,0.000652208,11.1447,0.001810722,11.173075,11.1471,11.1399,11.1631,-0.000412749,-45.54740143,-0.383210369,0.453126097,0.334957359,127.1873413,154.6889561,143.0821075,118.1437073,216.1544952,3
8/29/2014,9544.69,325.7,104.5,1368.47,1252,103.19,1287.4,11.1464,157.3363342,-0.001471986,0.004225876,9487.33,0.003000947,9413.8605,9558.75,9489.21,9429.39,0.00215153,0.004728988,322.64,0.005958177,315.1925,325,324,315,-0.005725206,0.004676075,104.52,0.00526978,104.2975,105.1,104.5,103.7,0,0.025803316,1356.742,0.018041526,1315.423,1368.47,1338.26,1325.82,0,0.014331962,1245,0.017560748,1251.35,1252,1242,1275,0.007099471,0.003890886,102.704,0.009766633,103.94,102.46,102.72,102.29,-0.002327567,0.003736925,1285.06,0.007576055,1296.505,1290.4,1283.4,1280.2,0.00034995,0.000530686,11.14396,0.001733139,11.17116,11.1425,11.1471,11.1501,0.00034995,59.80162811,0.478177495,0.414992877,0.327101307,136.7394028,156.5757545,97.53470612,143.0821075,109.5760269,3
9/1/2014,9567.19,328,104.6,1368.47,1249,102.79,1265,11.1338,227.8485718,0.002354558,0.00366408,9517.578,0.002794076,9427.216,9544.69,9558.75,9415.95,0.007036896,0.004100945,324.54,0.005545485,316.26,325.7,325,318.5,0.00095648,0.004182138,104.59,0.005045875,104.3975,104.5,105.1,104.25,0,0.01937052,1355.32,0.018041526,1320.0435,1368.47,1368.47,1375.58,-0.002399042,0.003885507,1247,0.017568366,1251.1,1252,1252,1239,-0.003883877,0.004423625,102.732,0.009190157,103.66,103.19,102.46,102.65,-0.017552558,0.009291449,1282.28,0.008148665,1294.59,1287.4,1290.4,1278.9,-0.001131049,0.000698931,11.14194,0.001743519,11.168975,11.1464,11.1425,11.1439,-0.001131049,70.51223755,0.370295479,0.403953881,0.32465968,148.7890854,158.9543938,157.3363342,97.53470612,167.6001587,3
9/2/2014,9594.17,328.5,105.5,1368.47,1251,100.34,1265,11.1346,219.2826691,0.002816086,0.003526683,9550.802,0.002777905,9440.37,9567.19,9544.69,9428.05,0.00152323,0.004550517,326.24,0.005266959,317.185,328,325.7,320,0.008567401,0.005412838,104.84,0.005218891,104.5125,104.6,104.5,104.25,0,0.00969229,1362.428,0.018033664,1324.7085,1368.47,1368.47,1332.93,0.0016,0.003860743,1249.2,0.016819674,1252.3,1249,1252,1240,-0.024123653,0.011913578,102.3,0.009422842,103.376,102.79,103.19,102.5,0,0.008585839,1278.24,0.007416113,1293.7,1265,1287.4,1285.2,7.19E-05,0.000698111,11.14088,0.001744113,11.167025,11.1338,11.1464,11.1399,7.19E-05,-8.56590271,-0.038319626,0.344336768,0.319509207,169.0168777,162.8300476,227.8485718,157.3363342,118.1437073,3
9/3/2014,9609.5,324.9,106.4,1368.47,1251,102.77,1270.3,11.1376,184.2641907,0.00159657,0.003153071,9574.86,0.002736276,9454.5925,9594.17,9567.19,9489.21,-0.011019395,0.006816378,326.42,0.006052366,317.955,328.5,328,324,0.008494624,0.006064168,105.22,0.005379014,104.6425,105.5,104.6,104.5,0,0.009983178,1368.47,0.018033664,1329.3735,1368.47,1368.47,1338.26,0,0.003943286,1251,0.016819674,1253.5,1251,1249,1242,0.023929063,0.017510092,102.31,0.010920898,103.2725,100.34,102.79,102.72,0.004180971,0.00921311,1275.62,0.007135074,1292.475,1265,1265,1283.4,0.000269394,0.00061328,11.13898,0.001739388,11.164925,11.1346,11.1338,11.1471,0.000269394,-35.01847839,-0.173991077,0.364543208,0.322265757,177.2532944,164.4784996,219.2826691,227.8485718,143.0821075,3
9/4/2014,9608.94,324.9,107,1385.36,1253,101.83,1266.5,11.102,219.8441925,-5.83E-05,0.001782437,9584.898,0.002754164,9468.4275,9609.5,9594.17,9558.75,0,0.006668496,326.4,0.006074511,318.7,324.9,328.5,325,0.005623258,0.006055416,105.6,0.005196059,104.8325,106.4,105.5,105.1,0.012266706,0.005485838,1371.848,0.018115675,1334.883,1368.47,1368.47,1368.47,0.001597444,0.001638577,1251.2,0.016818626,1254.8,1251,1251,1252,-0.009188725,0.018005986,102.184,0.010957518,103.0935,102.77,100.34,102.46,-0.002995903,0.008216824,1270.84,0.007101785,1291.355,1270.3,1265,1290.4,-0.003201499,0.001506418,11.13088,0.00174351,11.15965,11.1376,11.1346,11.1425,-0.003201499,35.58000183,0.176548533,0.272297338,0.32440941,201.7151917,167.685907,184.2641907,219.2826691,97.53470612,3
9/5/2014,9635.68,325,108.3,1404.02,1253,100.82,1267.3,11.1052,117.6692505,0.00277896,0.001198468,9603.096,0.002644127,9481.2445,9608.94,9609.5,9544.69,0.00030774,0.006565708,326.26,0.006039632,319.3625,324.9,324.9,325.7,0.01207632,0.004146568,106.36,0.005536939,105.0475,107,106.4,104.5,0.013379517,0.007034518,1378.958,0.01684695,1339.104,1385.36,1368.47,1368.47,0,0.001638577,1251.4,0.01532396,1254.2,1253,1251,1252,-0.009968008,0.017645496,101.71,0.011036313,102.904,101.83,102.77,103.19,0.000631463,0.008447226,1266.82,0.007094365,1290.455,1266.5,1270.3,1287.4,0.000288195,0.001495582,11.12264,0.001595601,11.1565,11.102,11.1376,11.1464,0.000288195,-102.174942,-0.625041353,0.378756889,0.353797695,193.7817749,164.9403946,219.8441925,184.2641907,157.3363342,3
9/8/2014,9694.28,325.15,110,1452.89,1253,100.2,1254.3,11.1153,147.0210419,0.006063145,0.002243752,9628.514,0.002821753,9495.496,9635.68,9608.94,9567.19,0.000461432,0.005215909,325.69,0.006037637,319.975,325,324.9,328,0.015575212,0.00383555,107.44,0.006101655,105.2975,108.3,107,104.6,0.034215126,0.013995376,1395.842,0.016467314,1347.6345,1404.02,1385.36,1368.47,0,0.000875657,1252.2,0.015015422,1252.8,1253,1253,1249,-0.00616856,0.017650374,101.192,0.01107005,102.6845,100.82,101.83,102.79,-0.010311005,0.005448401,1264.68,0.005947772,1287.76,1267.3,1266.5,1265,0.000909071,0.001634296,11.11894,0.0016106,11.15362,11.1052,11.102,11.1338,0.000909071,29.35179138,0.222697992,0.340879183,0.357528503,177.6162689,164.3144142,117.6692505,219.8441925,227.8485718,3
9/9/2014,9805.07,330,111.7,1497.32,1306,99.16,1248.5,11.1217,110.5606689,0.011363578,0.004516846,9670.694,0.00358172,9514.0935,9694.28,9635.68,9594.17,0.01480604,0.009176089,325.99,0.006687569,320.775,325.15,325,328.5,0.01533634,0.004335732,108.68,0.006725725,105.6325,110,108.3,105.5,0.030122167,0.01403653,1421.612,0.017226025,1358.3865,1452.89,1404.02,1368.47,0.041428355,0.018361757,1263.2,0.017772934,1253.85,1253,1253,1251,-0.010433481,0.014792854,100.956,0.010942691,102.3705,100.2,100.82,100.34,-0.004634817,0.005481272,1261.38,0.005832827,1284.56,1254.3,1267.3,1265,0.000575617,0.001680343,11.11636,0.001620574,11.15106,11.1153,11.1052,11.1346,0.000575617,-36.46037292,-0.285011308,0.349698216,0.361819147,155.8718689,160.9559929,147.0210419,117.6692505,219.2826691,3
9/10/2014,9918.5,337.5,111.9,1521.32,1306,98.04,1245.3,11.1011,131.6797028,0.011502101,0.005137575,9732.494,0.004108932,9538.7025,9805.07,9694.28,9609.5,0.022472856,0.010428622,328.51,0.008006039,321.95,330,325.15,324.9,0.001788909,0.00613222,109.78,0.006477262,106.0025,111.7,110,106.4,0.015901536,0.010222932,1452.182,0.016680433,1368.517,1497.32,1452.89,1368.47,0,0.018361757,1274.2,0.015968776,1256.95,1306,1253,1251,-0.011359149,0.001981984,100.01,0.011098243,102.0215,99.16,100.2,102.77,-0.002566366,0.004023142,1256.38,0.005824088,1281.275,1248.5,1254.3,1270.3,-0.001853952,0.001786931,11.10906,0.001573197,11.146375,11.1217,11.1153,11.1376,-0.001853952,21.11903381,0.174808069,0.374383106,0.361720468,145.3549713,156.9201561,110.5606689,147.0210419,184.2641907,3
9/11/2014,9857.34,331,111.6,1497.32,1326,98.08,1239,11.1026,118.1818542,-0.006185345,0.007312542,9782.174,0.00453912,9559.884,9918.5,9805.07,9608.94,-0.019447135,0.016074419,329.73,0.0094999,322.8075,337.5,330,324.9,-0.002684565,0.008361881,110.7,0.00660865,106.3325,111.9,111.7,107,-0.015901536,0.019715276,1474.574,0.01740234,1377.4475,1521.32,1497.32,1385.36,0.015197861,0.018069158,1288.8,0.016093619,1261.4,1306,1306,1253,0.000407914,0.004845027,99.26,0.011131607,101.6915,98.04,99.16,101.83,-0.005071862,0.00400387,1250.88,0.005825728,1277.7,1245.3,1248.5,1266.5,0.000135113,0.001083468,11.10918,0.001560773,11.14143,11.1011,11.1217,11.102,0.000135113,-13.49784851,-0.108147904,0.348820882,0.362211825,125.0225037,152.4940376,131.6797028,110.5606689,219.8441925,3
9/12/2014,9830.89,331,111.5,1475.11,1320,97.11,1231.5,11.1337,168.1705017,-0.002686886,0.008111958,9821.216,0.004493468,9581.358,9857.34,9918.5,9635.68,0,0.016091332,330.93,0.009438339,323.7075,331,337.5,325,-0.000896459,0.008936064,111.34,0.006633405,106.6575,111.6,111.9,108.3,-0.01494428,0.024078699,1488.792,0.017999969,1385.2675,1497.32,1521.32,1404.02,-0.004535155,0.018875616,1302.2,0.016163693,1265.1,1326,1306,1253,-0.009939116,0.00484137,98.518,0.010846184,101.396,98.08,98.04,100.82,-0.006071664,0.002861096,1243.72,0.005827882,1273.745,1239,1245.3,1267.3,0.00279723,0.001667615,11.11488,0.001620745,11.13958,11.1026,11.1011,11.1052,0.00279723,49.98864746,0.35275378,0.260773239,0.365038364,135.1227539,153.3739998,118.1818542,131.6797028,117.6692505,3
9/15/2014,9825.17,331,112,1439.56,1266,96.65,1235.1,11.1345,112.8726807,-0.000582009,0.008235176,9847.394,0.004533562,9601.935,9830.89,9857.34,9694.28,0,0.016115558,332.1,0.00945826,324.5575,331,331,325.15,0.00447428,0.007097534,111.74,0.006622828,107.0025,111.5,111.6,110,-0.024395052,0.023529351,1486.126,0.019187109,1391.31,1475.11,1497.32,1452.89,-0.041769413,0.030377738,1304.8,0.019004799,1266.1,1320,1326,1253,-0.004748151,0.004978643,97.808,0.010248907,101.0145,97.11,98.08,100.2,0.002919,0.003591195,1239.88,0.005825018,1269.775,1231.5,1239,1254.3,7.19E-05,0.00165987,11.11872,0.001502454,11.136405,11.1337,11.1026,11.1153,7.19E-05,-55.29782104,-0.398717892,0.313418232,0.375194943,128.2930817,150.7253036,168.1705017,118.1818542,147.0210419,3
9/16/2014,9839.35,331,112.9,1501.77,1267,99.05,1236.7,11.1249,157.3469696,0.001442192,0.00666631,9854.25,0.004510204,9623.2015,9825.17,9830.89,9805.07,0,0.014844101,332.3,0.00945826,325.4075,331,331,330,0.0080036,0.00425589,111.98,0.006357482,107.4225,112,111.5,111.7,0.042306901,0.027893908,1487.016,0.02095082,1400.374,1439.56,1475.11,1497.32,0.000789578,0.021289811,1297,0.018273405,1265.7,1266,1320,1306,0.024528567,0.014593936,97.786,0.012000307,100.7905,96.65,97.11,99.16,0.001294603,0.003915858,1237.52,0.005852847,1266.3,1235.1,1231.5,1248.5,-0.000862557,0.001732953,11.11936,0.001452391,11.13389,11.1345,11.1337,11.1217,-0.000862557,44.47428894,0.332192901,0.320589698,0.379620525,137.6503418,152.001535,112.8726807,168.1705017,110.5606689,3
9/17/2014,9902.27,337,113,1502.66,1256,98.97,1235.9,11.083,159.7979126,0.006374372,0.004690222,9851.004,0.004476563,9648.647,9839.35,9825.17,9918.5,0.017964555,0.01323326,332.2,0.010030441,326.5575,331,331,337.5,0.000885348,0.004293392,112.2,0.006228453,107.86,112.9,112,111.9,0.000592458,0.026603906,1483.284,0.020941663,1409.4825,1501.77,1439.56,1521.32,-0.008719833,0.021024441,1287,0.018369275,1264.75,1267,1266,1306,-0.000807999,0.013285081,97.972,0.011346532,100.659,99.05,96.65,98.04,-0.000647092,0.003928166,1235.64,0.005838017,1263.13,1236.7,1235.1,1245.3,-0.003773436,0.002361048,11.11574,0.001555035,11.12815,11.1249,11.1345,11.1011,-0.003773436,2.450942993,0.015456606,0.315518159,0.378230082,143.2739838,154.1983871,157.3469696,112.8726807,131.6797028,3
9/18/2014,9906.42,335.1,113.55,1505.32,1250,97.7,1226.9,11.1006,118.0579681,0.000419008,0.003373152,9860.82,0.004503917,9673.0405,9902.27,9839.35,9857.34,-0.005653936,0.009005303,333.02,0.009989468,327.4125,337,331,331,0.00485545,0.003508127,112.59,0.006218758,108.3125,113,112.9,111.6,0.001768629,0.025525106,1484.884,0.020201623,1419.8795,1502.66,1501.77,1497.32,-0.004788517,0.017088661,1271.8,0.017127201,1265.35,1256,1267,1326,-0.012915215,0.014894826,97.896,0.011635021,100.466,98.97,99.05,98.08,-0.007308787,0.004517634,1233.22,0.005933946,1259.64,1235.9,1236.7,1239,0.001586758,0.002516138,11.11534,0.00149672,11.125025,11.083,11.1249,11.1026,0.001586758,-41.73994446,-0.302734211,0.348442965,0.355982505,143.2492065,149.2935608,159.7979126,157.3469696,118.1818542,3
9/19/2014,9966.65,340.25,115.2,1501.77,1217,98.39,1216.6,11.1041,132.8062592,0.006061488,0.003253765,9887.972,0.004558566,9699.9035,9906.42,9902.27,9830.89,0.015251647,0.010432752,334.87,0.009943669,328.675,335.1,337,331,0.01442648,0.005084734,113.33,0.005963732,108.8875,113.55,113,111.5,-0.002361088,0.024134412,1490.216,0.020023563,1428.677,1505.32,1502.66,1475.11,-0.026754737,0.01760686,1251.2,0.016730566,1262.45,1250,1256,1320,0.007037614,0.014202855,98.152,0.011629927,100.271,97.7,98.97,97.11,-0.00843058,0.005134994,1230.24,0.005616475,1256.46,1226.9,1235.9,1231.5,0.000315249,0.002011702,11.10942,0.001487253,11.122725,11.1006,11.083,11.1337,0.000315249,14.74829102,0.117715609,0.301630793,0.322530779,136.176358,150.4550724,118.0579681,159.7979126,168.1705017,3
9/22/2014,9985.78,344,115.95,1457.34,1220,96.97,1217.9,11.1075,80.67858887,0.001917562,0.002771461,9920.094,0.004456715,9728.395,9966.65,9906.42,9825.17,0.010961016,0.010132129,337.47,0.009940306,329.95,340.25,335.1,331,0.006489315,0.004959475,114.12,0.005970093,109.4725,115.2,113.55,112,-0.030031556,0.025839336,1493.772,0.020225117,1432.765,1501.77,1505.32,1439.56,0.002462045,0.011699324,1242,0.015560552,1261.5,1217,1250,1266,-0.014537521,0.016029571,98.216,0.011881843,99.987,98.39,97.7,96.65,0.001067981,0.004700919,1226.8,0.005665507,1253.41,1216.6,1226.9,1235.1,0.000306146,0.002031924,11.10402,0.001489086,11.120905,11.1041,11.1006,11.1345,0.000306146,-52.12767029,-0.498418146,0.332402629,0.326016304,129.7375397,146.1089939,132.8062592,118.0579681,112.8726807,3
9/23/2014,9961.18,341.7,115.5,1501.77,1209,96.85,1222,11.116,179.175827,-0.002466543,0.003775703,9944.46,0.004606365,9755.0515,9985.78,9966.65,9839.35,-0.006708498,0.011726217,339.61,0.010212638,331.035,344,340.25,331,-0.003888534,0.006819779,114.64,0.006210873,110.035,115.95,115.2,112.9,0.030031556,0.021288744,1493.772,0.019381797,1441.207,1457.34,1501.77,1501.77,-0.009057287,0.010767275,1230.4,0.015663837,1259.95,1220,1217,1267,-0.001238262,0.00906854,97.776,0.011883322,99.7045,96.97,98.39,99.05,0.003360797,0.005214165,1223.86,0.005569169,1250.25,1217.9,1216.6,1236.7,0.000764956,0.002086072,11.10224,0.001502472,11.11971,11.1075,11.1041,11.1249,0.000764956,98.49723816,0.797894375,0.496846157,0.366481096,134.1033112,149.1605999,80.67858887,132.8062592,157.3469696,2.75
9/24/2014,9898.23,336,114.6,1497.32,1179,96.95,1219.5,11.1076,146.8816376,-0.006339585,0.004659268,9943.652,0.00494056,9775.5025,9961.18,9985.78,9902.27,-0.016821999,0.013331738,339.41,0.010904948,331.635,341.7,344,337,-0.007822726,0.008811768,114.96,0.006835949,110.54,115.5,115.95,113,-0.002967569,0.02132348,1492.704,0.019481266,1449.16,1501.77,1457.34,1502.66,-0.02512695,0.012822853,1215,0.016522843,1256.8,1209,1220,1256,0.001031992,0.009290051,97.372,0.011861381,99.416,96.85,96.97,98.97,-0.002047922,0.005134019,1220.58,0.005564203,1247.055,1222,1217.9,1235.9,-0.000755953,0.000849172,11.10716,0.001498167,11.117735,11.116,11.1075,11.083,-0.000755953,-32.29418945,-0.198740522,0.507108993,0.367302858,131.5200562,149.3505764,179.175827,80.67858887,159.7979126,2.75
9/25/2014,9935.61,339.45,114.7,1500.88,1206,97,1221.9,11.1017,107.5283813,0.00376932,0.004979188,9949.49,0.004806522,9794.3455,9898.23,9961.18,9906.42,0.010215501,0.013709729,340.28,0.011063955,332.3575,336,341.7,335.1,0.00087222,0.008760748,115.19,0.00688038,111.02,114.6,115.5,113.55,0.002374759,0.021342823,1491.816,0.019087514,1455.7805,1497.32,1501.77,1505.32,0.022642477,0.020561711,1206.2,0.017321855,1254.5,1179,1209,1250,0.000515597,0.007959126,97.232,0.011885782,99.143,96.95,96.85,97.7,0.001966086,0.00469666,1219.58,0.005351745,1243.63,1219.5,1222,1226.9,-0.000531309,0.000638368,11.10738,0.001499381,11.115695,11.1076,11.116,11.1006,-0.000531309,-39.35325623,-0.311872251,0.508411656,0.363700939,129.4141388,149.8502602,146.8816376,179.175827,118.0579681,2.75
9/26/2014,9991.47,344.5,116,1501.77,1207,97,1215.4,11.0923,151.3148193,0.005606456,0.004856802,9954.454,0.004803177,9816.6845,9935.61,9898.23,9966.65,0.01476743,0.013599101,341.13,0.011416562,333.2975,339.45,336,340.25,0.011270167,0.007691324,115.35,0.006612177,111.595,114.7,114.6,115.2,0.00059281,0.021322442,1491.816,0.019080425,1462.4455,1500.88,1497.32,1501.77,0.000828844,0.017458616,1204.2,0.017327559,1252.25,1206,1179,1217,0,0.006590056,96.954,0.011680763,98.8335,97,96.95,98.39,-0.005333784,0.003491042,1219.34,0.005382059,1240.03,1221.9,1219.5,1216.6,-0.000847076,0.000711351,11.10502,0.00150086,11.11299,11.1017,11.1076,11.1041,-0.000847076,43.78643799,0.341607737,0.532707583,0.355537462,133.1158508,149.5491844,107.5283813,146.8816376,132.8062592,2.75
9/29/2014,10016.16,340,119,1501.77,1177,97.2,1218.8,11.0922,101.2759552,0.00246806,0.004903062,9960.53,0.004803328,9839.133,9991.47,9935.61,9985.78,-0.013148473,0.014106204,340.33,0.011904636,333.8975,344.5,339.45,344,0.025533302,0.013427699,115.96,0.007930424,112.315,116,114.7,115.95,0,0.013567543,1500.702,0.019080425,1469.1105,1501.77,1500.88,1457.34,-0.025169114,0.020017162,1195.6,0.018097831,1248.65,1207,1206,1220,0.002059733,0.001223126,97,0.011735066,98.554,97,97,96.97,0.002793527,0.00372486,1219.52,0.004270293,1237.72,1215.4,1221.9,1217.9,-9.02E-06,0.000666434,11.10196,0.001486834,11.11091,11.0923,11.1017,11.1075,-9.02E-06,-50.03886414,-0.401513542,0.510138841,0.354892788,137.2353241,143.2205536,151.3148193,107.5283813,80.67858887,2.75
9/30/2014,10080.8,345,118.95,1537.31,1177,94.67,1211.6,11.0834,97.30403137,0.006432836,0.0051187,9984.454,0.004891333,9863.4645,10016.16,9991.47,9961.18,0.014598799,0.015596034,340.99,0.012243064,334.7225,340,344.5,341.7,-0.000420256,0.012921317,116.65,0.00805769,112.9875,119,116,115.5,0.023389723,0.010635562,1507.81,0.01949292,1477.5525,1501.77,1501.77,1501.77,0,0.020213258,1189.2,0.0180801,1244.95,1177,1207,1209,-0.026373551,0.012221675,96.564,0.011958928,98.2705,97.2,97,96.85,-0.005924968,0.00402515,1217.44,0.004339407,1235.05,1218.8,1215.4,1222,-0.000793665,0.000344986,11.09544,0.001491486,11.10835,11.0922,11.0923,11.116,-0.000793665,-3.971923828,-0.0400086,0.29228542,0.354892432,120.860965,137.1216217,101.2759552,151.3148193,179.175827,2.75
10/1/2014,10095.6,345,119.95,1519.54,1225,94.16,1215.5,11.0539,108.3355484,0.001467061,0.002079789,10023.928,0.004892641,9887.7695,10080.8,10016.16,9898.23,0,0.011923688,342.79,0.011846514,335.7275,345,340,336,0.008371753,0.010411794,117.72,0.008055734,113.665,118.95,119,114.6,-0.011626478,0.012696906,1512.254,0.0198457,1485.106,1537.31,1501.77,1497.32,0.039972016,0.024756978,1198.4,0.020484283,1243.65,1177,1177,1179,-0.005401697,0.01181867,96.006,0.010157336,97.84,94.67,97.2,96.95,0.003213715,0.004565987,1216.64,0.004269891,1232.31,1211.6,1218.8,1219.5,-0.002665187,0.001004465,11.0847,0.001581366,11.104165,11.0834,11.0922,11.1076,-0.002665187,11.03151703,0.10739292,0.304046086,0.354904633,113.1517471,133.3251896,97.30403137,101.2759552,146.8816376,2.75
10/2/2014,10046.58,342.05,118,1519.54,1187,93.42,1215.1,11.0541,57.60987091,-0.004867407,0.004474256,10046.122,0.005135452,9909.6515,10095.6,10080.8,9935.61,-0.008587492,0.012905281,343.31,0.012113637,336.585,345,345,339.45,-0.016390365,0.015467409,118.38,0.009485921,114.215,119.95,118.95,114.7,0,0.012767842,1515.986,0.019806483,1491.815,1519.54,1537.31,1500.88,-0.031511728,0.028171296,1194.6,0.021568252,1240.35,1225,1177,1206,-0.007890008,0.011273888,95.29,0.010129053,97.4195,94.16,94.67,97,-0.000329137,0.004346431,1215.28,0.004285499,1229.74,1215.5,1211.6,1221.9,1.81E-05,0.001090698,11.07518,0.001435908,11.10177,11.0539,11.0834,11.1017,1.81E-05,-50.72567749,-0.631539417,0.391150397,0.375940257,103.168045,125.2134735,108.3355484,97.30403137,107.5283813,2.75
10/3/2014,10071.85,340.65,117.4,1536.42,1234,92.31,1192.9,11.0642,103.9819412,0.002512126,0.00408616,10062.198,0.005134289,9931.46,10046.58,10095.6,9991.47,-0.004101368,0.010622059,342.54,0.012196847,337.3675,342.05,345,344.5,-0.005097717,0.015716702,118.66,0.009578295,114.67,118,119.95,116,0.011047377,0.013230966,1522.916,0.019759022,1498.435,1519.54,1519.54,1501.77,0.03883181,0.034037698,1200,0.023487107,1239.4,1187,1225,1207,-0.011952977,0.010522618,94.352,0.010196908,96.994,93.42,94.16,97,-0.018439061,0.008993213,1210.78,0.005578859,1226.02,1215.1,1215.5,1215.4,0.000913271,0.00134915,11.06956,0.001454151,11.09972,11.0541,11.0539,11.0923,0.000913271,46.37207031,0.590523319,0.472694424,0.3792127,93.70146942,124.529108,57.60987091,108.3355484,151.3148193,2.75
10/7/2014,10054.42,338,117.9,1501.77,1234,92.11,1212.4,11.0892,67.60342407,-0.001732065,0.004290368,10069.85,0.005122542,9949.467,10071.85,10046.58,10016.16,-0.007809662,0.009456752,342.14,0.012402791,338.01,340.65,342.05,340,0.0042499,0.009561731,118.44,0.009186852,115.065,117.4,118,119,-0.022810622,0.018197687,1522.916,0.01935663,1500.879,1536.42,1519.54,1501.77,0,0.030213209,1211.4,0.023487107,1238.45,1234,1187,1177,-0.002168963,0.009433455,93.334,0.010199808,96.5895,92.31,93.42,97.2,0.016214549,0.012677818,1209.5,0.006779409,1223.925,1192.9,1215.1,1218.8,0.002256991,0.001847085,11.06896,0.001536432,11.098415,11.0642,11.0541,11.0922,0.002256991,-36.37851715,-0.430558608,0.477859941,0.38652392,86.9669632,120.5582272,103.9819412,57.60987091,101.2759552,2.75
10/8/2014,10042.6,340,116.9,1519.54,1234,91.38,1206,11.0958,80.98244476,-0.001176294,0.002900673,10062.21,0.004637941,9961.3435,10054.42,10071.85,10080.8,0.005899722,0.005994556,341.14,0.012071928,338.51,338,340.65,345,-0.008517939,0.009935929,118.03,0.009113068,115.325,117.9,117.4,118.95,0.011763245,0.01490707,1519.362,0.018344408,1501.99,1501.77,1536.42,1537.31,0,0.030213209,1222.8,0.021294692,1234.85,1234,1234,1177,-0.007956879,0.003609215,92.676,0.010135094,96.2005,92.11,92.31,94.67,-0.005292768,0.012620102,1208.38,0.006795983,1221.8,1212.4,1192.9,1211.6,0.000594997,0.001812152,11.07144,0.001536898,11.09712,11.0892,11.0642,11.0834,0.000594997,13.37902069,0.180573766,0.492528751,0.384934932,83.70264587,119.0793159,67.60342407,103.9819412,97.30403137,2.75
